domain,problem,config,solved,cost,wall,search_time,picked,tr_off,tr_on,probe_time
blocks,probBLOCKS-14-1.pddl,selector,1,36,76.640,61.4753,on,800373,219375,14.228
blocks,probBLOCKS-15-0.pddl,off,1,40,565.259,562.508,,,,
blocks,probBLOCKS-15-0.pddl,on,1,40,645.261,641.423,,,,
blocks,probBLOCKS-15-0.pddl,selector,1,40,647.242,629.251,on,886154,304713,14.430
blocks,probBLOCKS-15-1.pddl,off,0,,1799.558,,,,,
blocks,probBLOCKS-15-1.pddl,on,0,,1799.501,,,,,
blocks,probBLOCKS-15-1.pddl,selector,0,,1800.357,,on,901853,304517,14.934
blocks,probBLOCKS-16-1.pddl,off,0,,1799.882,,,,,
blocks,probBLOCKS-16-1.pddl,on,0,,1799.723,,,,,
blocks,probBLOCKS-16-1.pddl,selector,0,,1799.987,,on,1170514,492359,28.429
blocks,probBLOCKS-16-2.pddl,off,0,,1799.599,,,,,
blocks,probBLOCKS-16-2.pddl,on,0,,1799.667,,,,,
blocks,probBLOCKS-16-2.pddl,selector,0,,1800.403,,on,1170514,492359,28.871
blocks,probBLOCKS-17-0.pddl,off,0,,1799.655,,,,,
blocks,probBLOCKS-17-0.pddl,on,0,,1799.673,,,,,
blocks,probBLOCKS-17-0.pddl,selector,0,,1799.722,,on,1222725,642169,56.246
blocks,probBLOCKS-4-0.pddl,off,1,6,0.467,0.0037116,,,,
blocks,probBLOCKS-4-0.pddl,on,1,6,0.417,0.00297211,,,,
blocks,probBLOCKS-4-0.pddl,selector,1,6,0.618,0.00461667,presolve,,,
blocks,probBLOCKS-4-1.pddl,off,1,10,0.467,0.00413727,,,,
blocks,probBLOCKS-4-1.pddl,on,1,10,0.417,0.00348069,,,,
blocks,probBLOCKS-4-1.pddl,selector,1,10,0.668,0.00429032,presolve,,,
blocks,probBLOCKS-4-2.pddl,off,1,6,0.467,0.00336553,,,,
blocks,probBLOCKS-4-2.pddl,on,1,6,0.467,0.00408564,,,,
blocks,probBLOCKS-4-2.pddl,selector,1,6,0.669,0.00381004,presolve,,,
blocks,probBLOCKS-5-0.pddl,off,1,12,0.518,0.00892041,,,,
blocks,probBLOCKS-5-0.pddl,on,1,12,0.518,0.00900008,,,,
blocks,probBLOCKS-5-0.pddl,selector,1,12,0.668,0.00899992,presolve,,,
blocks,probBLOCKS-5-1.pddl,off,1,10,0.518,0.00896366,,,,
blocks,probBLOCKS-5-1.pddl,on,1,10,0.518,0.00890618,,,,
blocks,probBLOCKS-5-1.pddl,selector,1,10,0.669,0.00860986,presolve,,,
blocks,probBLOCKS-5-2.pddl,off,1,16,0.568,0.0106923,,,,
blocks,probBLOCKS-5-2.pddl,on,1,16,0.517,0.009768,,,,
blocks,probBLOCKS-5-2.pddl,selector,1,16,0.669,0.00999937,presolve,,,
blocks,probBLOCKS-6-0.pddl,off,1,12,0.568,0.0206961,,,,
blocks,probBLOCKS-6-0.pddl,on,1,12,0.518,0.0179995,,,,
blocks,probBLOCKS-6-0.pddl,selector,1,12,0.719,0.0200001,presolve,,,
blocks,probBLOCKS-6-1.pddl,off,1,10,0.568,0.0180455,,,,
blocks,probBLOCKS-6-1.pddl,on,1,10,0.518,0.016,,,,
blocks,probBLOCKS-6-1.pddl,selector,1,10,0.719,0.0179747,presolve,,,
blocks,probBLOCKS-6-2.pddl,off,1,20,0.568,0.022896,,,,
blocks,probBLOCKS-6-2.pddl,on,1,20,0.517,0.0201426,,,,
blocks,probBLOCKS-6-2.pddl,selector,1,20,0.719,0.0220004,presolve,,,
blocks,probBLOCKS-7-0.pddl,off,1,20,0.618,0.0486744,,,,
blocks,probBLOCKS-7-0.pddl,on,1,20,0.568,0.0399996,,,,
blocks,probBLOCKS-7-0.pddl,selector,1,20,0.769,0.0490077,presolve,,,
blocks,probBLOCKS-7-1.pddl,off,1,22,0.618,0.056999,,,,
blocks,probBLOCKS-7-1.pddl,on,1,22,0.618,0.0537185,,,,
blocks,probBLOCKS-7-1.pddl,selector,1,22,0.769,0.0576673,presolve,,,
blocks,probBLOCKS-7-2.pddl,off,1,20,0.669,0.053978,,,,
blocks,probBLOCKS-7-2.pddl,on,1,20,0.518,0.0314544,,,,
blocks,probBLOCKS-7-2.pddl,selector,1,20,0.668,0.0340795,presolve,,,
blocks,probBLOCKS-8-0.pddl,off,1,18,0.920,0.370981,,,,
blocks,probBLOCKS-8-0.pddl,on,1,18,0.769,0.232239,,,,
blocks,probBLOCKS-8-0.pddl,selector,1,18,1.071,0.382792,presolve,,,
blocks,probBLOCKS-8-1.pddl,off,1,20,0.969,0.402988,,,,
blocks,probBLOCKS-8-1.pddl,on,1,20,0.769,0.259022,,,,
blocks,probBLOCKS-8-1.pddl,selector,1,20,1.071,0.383999,presolve,,,
blocks,probBLOCKS-8-2.pddl,off,1,16,0.920,0.38614,,,,
blocks,probBLOCKS-8-2.pddl,on,1,16,0.769,0.234894,,,,
blocks,probBLOCKS-8-2.pddl,selector,1,16,1.122,0.384999,presolve,,,
blocks,probBLOCKS-9-0.pddl,off,1,30,0.971,0.427669,,,,
blocks,probBLOCKS-9-0.pddl,on,1,30,0.970,0.416227,,,,
blocks,probBLOCKS-9-0.pddl,selector,1,30,1.222,0.420183,presolve,,,
blocks,probBLOCKS-9-1.pddl,off,1,28,0.920,0.344781,,,,
blocks,probBLOCKS-9-1.pddl,on,1,28,0.920,0.299978,,,,
blocks,probBLOCKS-9-1.pddl,selector,1,28,1.071,0.352494,presolve,,,
blocks,probBLOCKS-9-2.pddl,off,1,26,0.970,0.398999,,,,
blocks,probBLOCKS-9-2.pddl,on,1,26,0.870,0.306436,,,,
blocks,probBLOCKS-9-2.pddl,selector,1,26,1.021,0.279984,presolve,,,
childsnack-opt14-strips,child-snack_pfile01-2.pddl,off,1,21,235.281,234.456,,,,
childsnack-opt14-strips,child-snack_pfile01-2.pddl,on,1,21,280.179,279.306,,,,
childsnack-opt14-strips,child-snack_pfile01-2.pddl,selector,1,21,317.578,305.819,off,9100,8954,10.957
childsnack-opt14-strips,child-snack_pfile01.pddl,off,1,20,184.736,183.959,,,,
childsnack-opt14-strips,child-snack_pfile01.pddl,on,1,20,232.840,231.968,,,,
childsnack-opt14-strips,child-snack_pfile01.pddl,selector,1,20,195.891,184.283,off,7973,7831,10.857
childsnack-opt14-strips,child-snack_pfile02-2.pddl,off,0,,1799.402,,,,,
childsnack-opt14-strips,child-snack_pfile02-2.pddl,on,0,,1799.433,,,,,
childsnack-opt14-strips,child-snack_pfile02-2.pddl,selector,0,,1799.406,,off,12563,12378,11.011
childsnack-opt14-strips,child-snack_pfile02.pddl,off,0,,1799.453,,,,,
childsnack-opt14-strips,child-snack_pfile02.pddl,on,0,,1799.441,,,,,
childsnack-opt14-strips,child-snack_pfile02.pddl,selector,0,,1799.343,,off,11216,10990,11.057
childsnack-opt14-strips,child-snack_pfile03-2.pddl,off,0,,1799.441,,,,,
childsnack-opt14-strips,child-snack_pfile03-2.pddl,on,0,,1799.637,,,,,
childsnack-opt14-strips,child-snack_pfile03-2.pddl,selector,0,,1800.273,,on,86080,14736,10.905
childsnack-opt14-strips,child-snack_pfile03.pddl,off,0,,1799.366,,,,,
childsnack-opt14-strips,child-snack_pfile03.pddl,on,0,,1790.972,,,,,
childsnack-opt14-strips,child-snack_pfile03.pddl,selector,0,,1266.737,,on,75076,14074,11.057
childsnack-opt14-strips,child-snack_pfile04-2.pddl,off,0,,1799.501,,,,,
childsnack-opt14-strips,child-snack_pfile04-2.pddl,on,0,,1799.450,,,,,
childsnack-opt14-strips,child-snack_pfile04-2.pddl,selector,0,,1799.696,,off,47226,47007,11.360
childsnack-opt14-strips,child-snack_pfile04.pddl,off,0,,1799.573,,,,,
childsnack-opt14-strips,child-snack_pfile04.pddl,on,0,,1799.481,,,,,
childsnack-opt14-strips,child-snack_pfile04.pddl,selector,0,,1799.921,,off,49670,50123,11.612
childsnack-opt14-strips,child-snack_pfile05-2.pddl,off,0,,1799.576,,,,,
childsnack-opt14-strips,child-snack_pfile05-2.pddl,on,0,,1799.595,,,,,
childsnack-opt14-strips,child-snack_pfile05-2.pddl,selector,0,,1800.391,,off,181439,159841,11.865
childsnack-opt14-strips,child-snack_pfile05.pddl,off,0,,1799.694,,,,,
childsnack-opt14-strips,child-snack_pfile05.pddl,on,0,,1799.536,,,,,
childsnack-opt14-strips,child-snack_pfile05.pddl,selector,0,,1800.307,,off,155927,146807,11.963
childsnack-opt14-strips,child-snack_pfile06-2.pddl,off,0,,1799.817,,,,,
childsnack-opt14-strips,child-snack_pfile06-2.pddl,on,0,,1799.792,,,,,
childsnack-opt14-strips,child-snack_pfile06-2.pddl,selector,0,,1799.477,,off,66712,115177,12.062
childsnack-opt14-strips,child-snack_pfile06.pddl,off,0,,1799.791,,,,,
childsnack-opt14-strips,child-snack_pfile06.pddl,on,0,,1799.846,,,,,
childsnack-opt14-strips,child-snack_pfile06.pddl,selector,0,,1800.198,,off,49832,188514,11.663
childsnack-opt14-strips,child-snack_pfile07-2.pddl,off,0,,1799.971,,,,,
childsnack-opt14-strips,child-snack_pfile07-2.pddl,on,0,,1799.766,,,,,
childsnack-opt14-strips,child-snack_pfile07-2.pddl,selector,0,,1799.488,,off,215252,198405,12.067
childsnack-opt14-strips,child-snack_pfile07.pddl,off,0,,1800.079,,,,,
childsnack-opt14-strips,child-snack_pfile07.pddl,on,0,,1799.920,,,,,
childsnack-opt14-strips,child-snack_pfile07.pddl,selector,0,,1800.270,,off,217354,196152,12.821
childsnack-opt14-strips,child-snack_pfile08-2.pddl,off,0,,1800.013,,,,,
childsnack-opt14-strips,child-snack_pfile08-2.pddl,on,0,,1799.911,,,,,
childsnack-opt14-strips,child-snack_pfile08-2.pddl,selector,0,,1799.509,,off,200402,206793,13.122
childsnack-opt14-strips,child-snack_pfile08.pddl,off,0,,1799.922,,,,,
childsnack-opt14-strips,child-snack_pfile08.pddl,on,0,,1800.193,,,,,
childsnack-opt14-strips,child-snack_pfile08.pddl,selector,0,,1799.513,,off,248273,247351,13.117
childsnack-opt14-strips,child-snack_pfile09-2.pddl,off,0,,1800.152,,,,,
childsnack-opt14-strips,child-snack_pfile09-2.pddl,on,0,,1800.199,,,,,
childsnack-opt14-strips,child-snack_pfile09-2.pddl,selector,0,,1799.632,,off,148962,133503,12.112
childsnack-opt14-strips,child-snack_pfile09.pddl,off,0,,1800.139,,,,,
childsnack-opt14-strips,child-snack_pfile09.pddl,on,0,,1799.641,,,,,
childsnack-opt14-strips,child-snack_pfile09.pddl,selector,0,,1799.563,,off,120645,107337,12.064
childsnack-opt14-strips,child-snack_pfile10-2.pddl,off,0,,1800.352,,,,,
childsnack-opt14-strips,child-snack_pfile10-2.pddl,on,0,,1276.894,,,,,
childsnack-opt14-strips,child-snack_pfile10-2.pddl,selector,0,,1800.209,,off,234733,220107,13.726
childsnack-opt14-strips,child-snack_pfile10.pddl,off,0,,1800.283,,,,,
childsnack-opt14-strips,child-snack_pfile10.pddl,on,0,,1451.639,,,,,
childsnack-opt14-strips,child-snack_pfile10.pddl,selector,0,,1800.126,,off,210908,244007,13.673
data-network-opt18-strips,p01.pddl,off,1,105,0.669,0.0484566,,,,
data-network-opt18-strips,p01.pddl,on,1,105,0.669,0.0482068,,,,
data-network-opt18-strips,p01.pddl,selector,1,105,0.870,0.0721084,presolve,,,
data-network-opt18-strips,p02.pddl,off,1,73,0.920,0.0869997,,,,
data-network-opt18-strips,p02.pddl,on,1,73,0.921,0.0861592,,,,
data-network-opt18-strips,p02.pddl,selector,1,73,1.071,0.0890003,presolve,,,
data-network-opt18-strips,p03.pddl,off,1,78,5.043,4.08692,,,,
data-network-opt18-strips,p03.pddl,on,1,78,4.341,3.32155,,,,
data-network-opt18-strips,p03.pddl,selector,1,78,5.345,4.27111,presolve,,,
data-network-opt18-strips,p04.pddl,off,1,121,37.548,36.4144,,,,
data-network-opt18-strips,p04.pddl,on,1,121,48.138,46.7131,,,,
data-network-opt18-strips,p04.pddl,selector,1,121,54.025,41.5846,off,6937,6937,11.413
data-network-opt18-strips,p05.pddl,off,1,104,12.942,12.0128,,,,
data-network-opt18-strips,p05.pddl,on,1,104,16.720,15.7188,,,,
data-network-opt18-strips,p05.pddl,selector,1,104,23.659,11.9167,off,5852,5852,11.009
data-network-opt18-strips,p06.pddl,off,1,107,30.904,29.6274,,,,
data-network-opt18-strips,p06.pddl,on,1,107,29.596,28.3902,,,,
data-network-opt18-strips,p06.pddl,selector,1,107,49.548,37.2004,off,7151,7151,11.306
data-network-opt18-strips,p07.pddl,off,0,,1799.627,,,,,
data-network-opt18-strips,p07.pddl,on,0,,1799.650,,,,,
data-network-opt18-strips,p07.pddl,selector,0,,1799.886,,off,9135,9135,11.461
data-network-opt18-strips,p08.pddl,off,0,,1799.694,,,,,
data-network-opt18-strips,p08.pddl,on,0,,1799.704,,,,,
data-network-opt18-strips,p08.pddl,selector,0,,1799.860,,off,7850,7850,11.362
data-network-opt18-strips,p09.pddl,off,1,73,0.970,0.218004,,,,
data-network-opt18-strips,p09.pddl,on,1,73,1.171,0.319101,,,,
data-network-opt18-strips,p09.pddl,selector,1,73,1.373,0.31589,presolve,,,
data-network-opt18-strips,p10.pddl,off,1,105,8.920,7.85632,,,,
data-network-opt18-strips,p10.pddl,on,1,105,8.867,7.87343,,,,
data-network-opt18-strips,p10.pddl,selector,1,105,8.818,7.64791,presolve,,,
data-network-opt18-strips,p11.pddl,off,1,47,1.222,0.182228,,,,
data-network-opt18-strips,p11.pddl,on,1,47,1.323,0.221026,,,,
data-network-opt18-strips,p11.pddl,selector,1,47,1.221,0.122935,presolve,,,
data-network-opt18-strips,p12.pddl,off,1,62,1.122,0.258066,,,,
data-network-opt18-strips,p12.pddl,on,1,62,1.122,0.255982,,,,
data-network-opt18-strips,p12.pddl,selector,1,62,1.221,0.260271,presolve,,,
data-network-opt18-strips,p13.pddl,off,1,104,4.844,3.85294,,,,
data-network-opt18-strips,p13.pddl,on,1,104,5.846,4.47792,,,,
data-network-opt18-strips,p13.pddl,selector,1,104,4.895,3.79228,presolve,,,
data-network-opt18-strips,p14.pddl,off,0,,1800.140,,,,,
data-network-opt18-strips,p14.pddl,on,0,,1799.937,,,,,
data-network-opt18-strips,p14.pddl,selector,0,,1799.806,,off,17049,17049,11.261
data-network-opt18-strips,p15.pddl,off,1,50,1.172,0.155252,,,,
data-network-opt18-strips,p15.pddl,on,1,50,1.172,0.152059,,,,
data-network-opt18-strips,p15.pddl,selector,1,50,1.323,0.153999,presolve,,,
data-network-opt18-strips,p16.pddl,off,0,,1799.991,,,,,
data-network-opt18-strips,p16.pddl,on,0,,1799.799,,,,,
data-network-opt18-strips,p16.pddl,selector,0,,1800.140,,off,25103,25103,11.715
data-network-opt18-strips,p17.pddl,off,1,127,83.530,81.7985,,,,
data-network-opt18-strips,p17.pddl,on,1,127,96.158,93.9942,,,,
data-network-opt18-strips,p17.pddl,selector,1,127,124.174,110.552,off,104569,104569,12.069
data-network-opt18-strips,p18.pddl,off,0,,1799.835,,,,,
data-network-opt18-strips,p18.pddl,on,0,,1799.885,,,,,
data-network-opt18-strips,p18.pddl,selector,0,,1800.147,,off,133753,133753,11.712
data-network-opt18-strips,p19.pddl,off,0,,1800.440,,,,,
data-network-opt18-strips,p19.pddl,on,0,,1800.447,,,,,
data-network-opt18-strips,p19.pddl,selector,0,,1800.256,,off,152619,152619,12.719
data-network-opt18-strips,p20.pddl,off,0,,1800.095,,,,,
data-network-opt18-strips,p20.pddl,on,0,,1800.240,,,,,
data-network-opt18-strips,p20.pddl,selector,0,,1799.404,,off,94673,94673,13.024
depot,p01.pddl,off,1,10,0.568,0.00976327,,,,
depot,p01.pddl,on,1,10,0.568,0.00990906,,,,
depot,p01.pddl,selector,1,10,0.719,0.0095687,presolve,,,
depot,p02.pddl,off,1,15,0.669,0.105249,,,,
depot,p02.pddl,on,1,15,0.719,0.112751,,,,
depot,p02.pddl,selector,1,15,0.870,0.10094,presolve,,,
depot,p03.pddl,off,1,27,5.746,4.9469,,,,
depot,p03.pddl,on,1,27,3.988,3.26076,,,,
depot,p03.pddl,selector,1,27,6.102,5.08487,presolve,,,
depot,p04.pddl,off,1,30,115.364,114.291,,,,
depot,p04.pddl,on,1,30,52.785,51.7239,,,,
depot,p04.pddl,selector,1,30,55.946,43.804,on,363789,98080,11.363
depot,p05.pddl,off,0,,1799.571,,,,,
depot,p05.pddl,on,0,,1799.597,,,,,
depot,p05.pddl,selector,0,,1799.669,,on,1439159,560238,13.267
depot,p06.pddl,off,0,,1800.102,,,,,
depot,p06.pddl,on,0,,1800.080,,,,,
depot,p06.pddl,selector,0,,1800.427,,on,3295238,1222835,111.811
depot,p07.pddl,off,1,21,9.070,8.40791,,,,
depot,p07.pddl,on,1,21,8.920,8.08777,,,,
depot,p07.pddl,selector,1,21,9.123,8.31584,presolve,,,
depot,p08.pddl,off,0,,1799.734,,,,,
depot,p08.pddl,on,0,,1799.650,,,,,
depot,p08.pddl,selector,0,,1800.167,,on,1330385,506748,13.673
depot,p09.pddl,off,0,,1800.145,,,,,
depot,p09.pddl,on,0,,1800.063,,,,,
depot,p09.pddl,selector,0,,1799.741,,on,3746807,2081079,106.095
depot,p10.pddl,off,1,24,692.001,688.716,,,,
depot,p10.pddl,on,1,24,722.328,720.204,,,,
depot,p10.pddl,selector,1,24,965.748,951.119,on,193432,123469,11.762
depot,p11.pddl,off,0,,1799.783,,,,,
depot,p11.pddl,on,0,,1799.877,,,,,
depot,p11.pddl,selector,0,,1800.296,,on,2734689,901089,37.632
depot,p12.pddl,off,0,,1799.452,,,,,
depot,p12.pddl,on,0,,1800.226,,,,,
depot,p12.pddl,selector,0,,1800.703,,on,6516001,2470997,123.783
depot,p13.pddl,off,1,25,791.224,788.336,,,,
depot,p13.pddl,on,1,25,65.042,63.8797,,,,
depot,p13.pddl,selector,1,25,548.647,534.183,off,220177,157669,12.010
depot,p14.pddl,off,0,,1800.148,,,,,
depot,p14.pddl,on,0,,1799.965,,,,,
depot,p14.pddl,selector,0,,1800.216,,on,2535786,834603,43.463
depot,p15.pddl,off,0,,1799.660,,,,,
depot,p15.pddl,on,0,,1799.573,,,,,
depot,p15.pddl,selector,0,,1799.952,,off,5641812,4670829,101.436
depot,p16.pddl,off,0,,1799.823,,,,,
depot,p16.pddl,on,0,,1799.671,,,,,
depot,p16.pddl,selector,0,,1800.364,,off,396904,385391,11.966
depot,p17.pddl,off,0,,1072.812,,,,,
depot,p17.pddl,on,0,,1799.402,,,,,
depot,p17.pddl,selector,0,,1800.310,,on,4093779,2314751,51.709
depot,p18.pddl,off,0,,1799.929,,,,,
depot,p18.pddl,on,0,,1799.931,,,,,
depot,p18.pddl,selector,0,,1799.878,,on,9180755,4148469,129.294
depot,p19.pddl,off,0,,243.277,,,,,
depot,p19.pddl,on,0,,1799.962,,,,,
depot,p19.pddl,selector,0,,1799.585,,on,1629185,482814,22.069
depot,p20.pddl,off,0,,840.377,,,,,
depot,p20.pddl,on,0,,1800.449,,,,,
depot,p20.pddl,selector,0,,1799.930,,on,9124877,3246116,132.355
depot,p21.pddl,off,0,,1799.941,,,,,
depot,p21.pddl,on,0,,1799.911,,,,,
depot,p21.pddl,selector,0,,1800.225,,off,3514138,3067859,73.821
depot,p22.pddl,off,0,,1672.145,,,,,
depot,p22.pddl,on,0,,1620.087,,,,,
depot,p22.pddl,selector,0,,1800.261,,off,23643726,20357055,313.666
driverlog,p01.pddl,off,1,7,0.518,0.00460622,,,,
driverlog,p01.pddl,on,1,7,0.518,0.00533821,,,,
driverlog,p01.pddl,selector,1,7,0.669,0.0052476,presolve,,,
driverlog,p02.pddl,off,1,19,0.518,0.0201949,,,,
driverlog,p02.pddl,on,1,19,0.518,0.020648,,,,
driverlog,p02.pddl,selector,1,19,0.719,0.0229999,presolve,,,
driverlog,p03.pddl,off,1,12,0.518,0.0136681,,,,
driverlog,p03.pddl,on,1,12,0.518,0.0125808,,,,
driverlog,p03.pddl,selector,1,12,0.719,0.0129998,presolve,,,
driverlog,p04.pddl,off,1,16,0.568,0.0323294,,,,
driverlog,p04.pddl,on,1,16,0.669,0.032914,,,,
driverlog,p04.pddl,selector,1,16,0.769,0.0330002,presolve,,,
driverlog,p05.pddl,off,1,18,0.719,0.087989,,,,
driverlog,p05.pddl,on,1,18,0.618,0.0577549,,,,
driverlog,p05.pddl,selector,1,18,0.568,0.0569997,presolve,,,
driverlog,p06.pddl,off,1,11,0.518,0.0299999,,,,
driverlog,p06.pddl,on,1,11,0.568,0.0392489,,,,
driverlog,p06.pddl,selector,1,11,0.719,0.031609,presolve,,,
driverlog,p07.pddl,off,1,13,0.669,0.119225,,,,
driverlog,p07.pddl,on,1,13,0.669,0.106229,,,,
driverlog,p07.pddl,selector,1,13,0.769,0.114367,presolve,,,
driverlog,p08.pddl,off,1,22,1.524,0.949228,,,,
driverlog,p08.pddl,on,1,22,2.229,1.64452,,,,
driverlog,p08.pddl,selector,1,22,1.473,0.767171,presolve,,,
driverlog,p09.pddl,off,1,22,1.423,0.838125,,,,
driverlog,p09.pddl,on,1,22,1.373,0.822985,,,,
driverlog,p09.pddl,selector,1,22,1.574,0.836166,presolve,,,
driverlog,p10.pddl,off,1,17,1.675,1.10763,,,,
driverlog,p10.pddl,on,1,17,1.574,1.09355,,,,
driverlog,p10.pddl,selector,1,17,1.724,1.10021,presolve,,,
driverlog,p11.pddl,off,1,19,3.285,2.66623,,,,
driverlog,p11.pddl,on,1,19,3.284,2.68743,,,,
driverlog,p11.pddl,selector,1,19,3.536,2.73561,presolve,,,
driverlog,p12.pddl,off,1,35,805.134,803.316,,,,
driverlog,p12.pddl,on,1,35,766.771,765.289,,,,
driverlog,p12.pddl,selector,1,35,785.650,772.87,off,98778,99073,11.156
driverlog,p13.pddl,off,1,26,58.377,57.5637,,,,
driverlog,p13.pddl,on,1,26,89.234,88.1817,,,,
driverlog,p13.pddl,selector,1,26,70.600,58.8316,off,203801,204223,10.959
driverlog,p14.pddl,off,1,28,518.690,516.553,,,,
driverlog,p14.pddl,on,1,28,844.157,841.88,,,,
driverlog,p14.pddl,selector,1,28,768.364,755.624,off,99798,100702,11.007
driverlog,p15.pddl,off,0,,1800.004,,,,,
driverlog,p15.pddl,on,0,,1799.735,,,,,
driverlog,p15.pddl,selector,0,,1800.585,,off,434585,435578,11.914
driverlog,p16.pddl,off,0,,1800.245,,,,,
driverlog,p16.pddl,on,0,,1799.565,,,,,
driverlog,p16.pddl,selector,0,,1799.569,,off,898902,663506,13.220
driverlog,p17.pddl,off,0,,1800.177,,,,,
driverlog,p17.pddl,on,0,,1799.479,,,,,
driverlog,p17.pddl,selector,0,,1800.068,,off,735820,738969,16.635
driverlog,p18.pddl,off,0,,1800.201,,,,,
driverlog,p18.pddl,on,0,,1800.047,,,,,
driverlog,p18.pddl,selector,0,,1800.322,,off,522519,466693,21.767
driverlog,p19.pddl,off,0,,1799.417,,,,,
driverlog,p19.pddl,on,0,,1799.802,,,,,
driverlog,p19.pddl,selector,0,,1799.733,,off,824828,705617,17.294
driverlog,p20.pddl,off,0,,1799.456,,,,,
driverlog,p20.pddl,on,0,,1799.778,,,,,
driverlog,p20.pddl,selector,0,,1799.907,,off,690910,655844,41.405
elevators-opt08-strips,p01.pddl,off,1,42,0.719,0.170999,,,,
elevators-opt08-strips,p01.pddl,on,1,42,0.769,0.17109,,,,
elevators-opt08-strips,p01.pddl,selector,1,42,0.920,0.178751,presolve,,,
elevators-opt08-strips,p02.pddl,off,1,26,0.669,0.11802,,,,
elevators-opt08-strips,p02.pddl,on,1,26,0.669,0.116204,,,,
elevators-opt08-strips,p02.pddl,selector,1,26,0.870,0.118093,presolve,,,
elevators-opt08-strips,p03.pddl,off,1,55,1.424,0.894988,,,,
elevators-opt08-strips,p03.pddl,on,1,55,1.474,0.885114,,,,
elevators-opt08-strips,p03.pddl,selector,1,55,1.674,0.888961,presolve,,,
elevators-opt08-strips,p04.pddl,off,1,40,1.774,1.19595,,,,
elevators-opt08-strips,p04.pddl,on,1,40,1.775,1.20227,,,,
elevators-opt08-strips,p04.pddl,selector,1,40,1.977,1.21292,presolve,,,
elevators-opt08-strips,p05.pddl,off,1,55,4.694,4.16989,,,,
elevators-opt08-strips,p05.pddl,on,1,55,3.787,3.2576,,,,
elevators-opt08-strips,p05.pddl,selector,1,55,3.837,3.2589,presolve,,,
elevators-opt08-strips,p06.pddl,off,1,53,8.212,7.50867,,,,
elevators-opt08-strips,p06.pddl,on,1,53,6.000,5.41728,,,,
elevators-opt08-strips,p06.pddl,selector,1,53,6.151,5.46246,presolve,,,
elevators-opt08-strips,p07.pddl,off,1,62,31.962,31.146,,,,
elevators-opt08-strips,p07.pddl,on,1,62,31.701,30.9071,,,,
elevators-opt08-strips,p07.pddl,selector,1,62,41.711,30.1495,off,2901,2901,10.753
elevators-opt08-strips,p08.pddl,off,1,53,30.047,29.2187,,,,
elevators-opt08-strips,p08.pddl,on,1,53,31.854,31.0441,,,,
elevators-opt08-strips,p08.pddl,selector,1,53,44.485,32.7381,off,3716,3716,10.908
elevators-opt08-strips,p09.pddl,off,1,78,184.398,182.517,,,,
elevators-opt08-strips,p09.pddl,on,1,78,196.342,194.392,,,,
elevators-opt08-strips,p09.pddl,selector,1,78,188.850,176.369,off,3274,3274,10.653
elevators-opt08-strips,p10.pddl,off,1,69,667.377,662.578,,,,
elevators-opt08-strips,p10.pddl,on,1,69,641.259,636.484,,,,
elevators-opt08-strips,p10.pddl,selector,1,69,697.389,681.922,off,4523,4523,10.810
elevators-opt08-strips,p11.pddl,off,1,56,1.021,0.427,,,,
elevators-opt08-strips,p11.pddl,on,1,56,1.071,0.416318,,,,
elevators-opt08-strips,p11.pddl,selector,1,56,1.171,0.379147,presolve,,,
elevators-opt08-strips,p12.pddl,off,1,54,1.523,0.923428,,,,
elevators-opt08-strips,p12.pddl,on,1,54,1.474,0.8937,,,,
elevators-opt08-strips,p12.pddl,selector,1,54,1.624,0.898714,presolve,,,
elevators-opt08-strips,p13.pddl,off,1,59,2.128,1.54175,,,,
elevators-opt08-strips,p13.pddl,on,1,59,2.076,1.51298,,,,
elevators-opt08-strips,p13.pddl,selector,1,59,2.328,1.57488,presolve,,,
elevators-opt08-strips,p14.pddl,off,1,63,6.705,6.00345,,,,
elevators-opt08-strips,p14.pddl,on,1,63,7.159,6.54434,,,,
elevators-opt08-strips,p14.pddl,selector,1,63,5.345,4.65341,presolve,,,
elevators-opt08-strips,p15.pddl,off,1,66,9.571,8.9748,,,,
elevators-opt08-strips,p15.pddl,on,1,66,11.328,10.594,,,,
elevators-opt08-strips,p15.pddl,selector,1,66,10.376,9.60681,presolve,,,
elevators-opt08-strips,p16.pddl,off,1,87,196.756,194.991,,,,
elevators-opt08-strips,p16.pddl,on,1,87,153.956,152.325,,,,
